,rank,tax_id,tax_name,colind,CC11CM7,CC11CM15,CC11CM49,CC11CM87,CC11CM64,CC11CM85,CC11CM97,CC11CM80,CC11CM24,CC11CM41,CC11CM67,CC11CM6,CC11CM90,CC11CM18,CC11CM4,CC11CM13,CC11CM14,CC11CM51,CC11CM65,CC11CM74,CC11CM45,CC11CM50,CC11CM34,CC11CM84,CC11CM27,CC11CM78,CC11CM32,CC11CM81,CC11CM20,CC11CM75,CC11CM12,CC11CM28,CC11CM30,CC11CM68,CC11CM66,CC11CM58,CC11CM61,CC11CM22,CC11CM95,CC11CM17,CC11CM70,CC11CM86,CC11CM88,CC11CM54,CC11CM60,CC11CM16,CC11CM48,CC11CM35,CC11CM91,CC11CM1,CC11CM99,CC11CM72,CC11CM79,CC11CM94,CC11CM82,CC11CM93,CC11CM39,CC11CM0,CC11CM76,CC11CM69,CC11CM2,CC11CM57,CC11CM63,CC11CM62,CC11CM44,CC11CM37,CC11CM33,CC11CM53,CC11CM9,CC11CM23,CC11CM55,CC11CM42,CC11CM59,CC11CM73,CC11CM38,CC11CM25,CC11CM46,CC11CM5,CC11CM83,CC11CM11,CC11CM36,CC11CM26,CC11CM43,CC11CM8,CC11CM19,CC11CM3,CC11CM98,CC11CM77,CC11CM89,CC11CM10,CC11CM71,CC11CM21,CC11CM92,CC11CM29,CC11CM56,CC11CM52,CC11CM96,CC11CM47,CC11CM31,CC11CM40
75,genus,816,Bacteroides,ACCH01000108.3638.5148,,1345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.0,,,,,,,,,
76,genus,704093,Anaerobacillus,AEKO01000006.2733.4272,,1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,order,135622,Alteromonadales,AFBC01000053.114.1641,,433.0,,,,2887.0,,,,,,,,,,,1523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956.0,,,,,,,,,,,,,1258.0,,,,,,,,,,,,,,,,,,,,,,,,,425.0,,,,,,,,,,,
78,order,186802,Clostridiales,AGCK01000014.389.1908,,2.0,,,,,,,71.0,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,genus,816,Bacteroides,AGXS01000024.99853.101363,,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,genus,375288,Parabacteroides,AGZQ01000007.3593.5107,,1317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,genus,216851,Faecalibacterium,AJ413954.1.1462,,3233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,family,80864,Comamonadaceae,AJ566849.1.1455,,4878.0,,,,,,,,1837.0,,,,,,,,,,,,,,3410.0,,3365.0,,,,3436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.0,,,,,,,,,,,,,,971.0,,,,794.0,,,,,,,,,,,,,,,,,,182.0,,,,,,
83,superkingdom_,1783272,Terrabacteria group,ARMK01000003.40.1327,,1813.0,,,,,,,,,,,,,,,,,,,,,,,780.0,,,,,,,,,,,,700.0,,,,,,,,,,774.0,,,,,,,,,,,1483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0
84,genus,836,Porphyromonas,AWVE01000058.202.1721,,947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,genus,704093,Anaerobacillus,AY769997.1.1470,,763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,genus,816,Bacteroides,BAMF01000094.252.1758,,2395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,class,91061,Bacilli,CP001859.380488.382032,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,genus,816,Bacteroides,CP002352.203874.205386,,1721.0,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,709.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,genus,816,Bacteroides,CP002530.4225341.4226859,,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.0,,,3028.0,,,,,,,,,,,,,,,,,,,,,,,,,
90,genus,704093,Anaerobacillus,DQ303185.1.1451,,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,genus,816,Bacteroides,GU470887.1.1507,,113.0,,,,932.0,,,,,,,,,,210.0,,,,,,,,,,,,73.0,,,,,478.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0,,,,,,,,731.0,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,
92,order,91347,Enterobacterales,HQ449185.1.1524,,8.0,,,,,,,,,,27.0,,,,2.0,,,,,47.0,,,,,,,,,,,,,12.0,,,,7.0,,,,,,,,31.0,,,,,6.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,27.0,,
93,order,186802,Clostridiales,JAGQ01000004.640699.642209,,1190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,order,186802,Clostridiales,JF514887.1.1258,,11.0,,,,11.0,,,,,,,,,,,,,,,,3.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,19.0,,,19.0,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,order,768507,Cytophagales,JF824799.1.1423,,597.0,,,,,,,,,,,,,,,,,,,,,4682.0,,,,,,,,,,,,,,,,,,,,,,,,,1682.0,,,135.0,,,,,,,,,,,,,,1922.0,,,435.0,,,,,,,,,,,,,,,,,,,,,,3310.0,,,,1398.0,2689.0,,,,,
96,genus,816,Bacteroides,JN084203.1.1405,,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,order,186802,Clostridiales,JN093132.1.1351,,1084.0,,,,,,,,,,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,genus,816,Bacteroides,JNHF01000162.805.2319,,3965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,genus,704093,Anaerobacillus,JPEN01000064.172.1745,,497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.0,,,,,,,,,,
100,genus,551,Erwinia,KJ668603.1.1220,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,3.0,,,,,,,,,143.0,,,,,,,,,,,,,79.0,,,,,,,,,,,128.0,,,,25.0,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,
101,genus,551,Erwinia,KM515975.1.1368,,18.0,,91.0,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,17.0,,23.0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,
102,order,186802,Clostridiales,LC010692.1.1492,,651.0,,,1785.0,,,,,,,523.0,623.0,281.0,,,108.0,,,,765.0,,,53.0,122.0,,,110.0,,,,,,1719.0,,,,3326.0,,,741.0,,,,,616.0,759.0,,,593.0,,,800.0,,,1740.0,,,,594.0,,,1676.0,,,,,,,,,,,581.0,,1483.0,,992.0,,1181.0,320.0,,,,85.0,,1724.0,613.0,,,,1060.0,,773.0,,,,,1351.0,495.0
103,genus,816,Bacteroides,NR_042499.1,,582.0,2209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.0,,,,,,
104,order,768507,Cytophagales,NR_043318.1,,1703.0,,,,,,,,,,,,2362.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,548.0,,,,,,,,,,,,,1178.0,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,,,,,,,,,
105,order,186802,Clostridiales,NR_104687.1,,391.0,,,1339.0,25.0,576.0,,,,,,3235.0,,,,,,1130.0,,2631.0,,,,,,,,,,,,598.0,687.0,,,,,,,,,,,,,1141.0,,,474.0,,,521.0,,,,,,,,3489.0,2586.0,670.0,,473.0,,398.0,,,,,,,891.0,,,,,,,,,,,,154.0,,,,,,,,,818.0,,298.0,,292.0,
106,order,186802,Clostridiales,NR_104735.1,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,36.0,,,,,,,,188.0,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,3.0,,,,,
107,genus,342658,Gracilibacter,NR_104842.1,,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,,1886.0,,,1112.0,1559.0,,,1070.0,131.0,,,,,,,,,,,,,,,3041.0,,,,,3114.0,459.0,,,,,,,,,,,,,,1339.0,,,532.0,,,,,,,,,,,,,,,,,,,
108,genus,816,Bacteroides,NR_113097.1,,177.0,,,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,order,186802,Clostridiales,NR_113231.1,,979.0,,,,,,,,,,1799.0,778.0,,1214.0,,,,4696.0,,,1451.0,,,,351.0,,,,442.0,,87.0,,,1670.0,913.0,839.0,,461.0,,556.0,,,,,,569.0,,,,1755.0,,,2107.0,,,,,,,,1247.0,1115.0,,1184.0,,,,,,,205.0,,,431.0,,,,,3682.0,,,,,134.0,,,1374.0,,,,,,2658.0,1256.0,,,,603.0,1240.0
110,order,186802,Clostridiales,NR_113319.1,,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,genus,342658,Gracilibacter,NR_113323.1,,211.0,68.0,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,14.0,,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,175.0,,
112,order,1385,Bacillales,NR_113357.1,,462.0,,,,820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,order,186802,Clostridiales,NR_116747.1,,1620.0,,,1441.0,,289.0,,,,,,,1949.0,,,,,,,,,,1228.0,,,,,2656.0,,,,,,2089.0,,,,3165.0,,,1969.0,1203.0,,1894.0,,,,,,,,,,,,,,,,,693.0,,,,,,921.0,,,,,2320.0,,,,,,,,,,1108.0,,1842.0,,,,,,,,,1794.0,,,,1431.0,1323.0,18.0
114,order,186802,Clostridiales,NR_117443.1,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,genus,342658,Gracilibacter,NR_117566.1,,4.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,genus,704093,Anaerobacillus,NR_117976.1,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
117,genus,375288,Parabacteroides,NR_118316.1,,650.0,,,,,,22.0,,,,,,,459.0,,,471.0,,,,,1094.0,,957.0,,968.0,,,,,,,,,,918.0,,,,,,,,,,,1622.0,,,,,213.0,,,,,,,,,,,,,154.0,,,,829.0,,,,424.0,63.0,,,,,542.0,,,,69.0,,,,1190.0,,,,,,,,,,,,
118,order,186802,Clostridiales,NR_118554.1,,2.0,,,,,,,,,,,,,,,,,,,,,,17.0,,,,10.0,,,9.0,,,,,,,,,,,,28.0,,,,,,,,,,,,,13.0,,5.0,,,,,,,,12.0,,18.0,,,,,,,2.0,,,,,,,,,,,,4.0,,,9.0,,,,,,7.0,,,,21.0
119,superkingdom_,1783272,Terrabacteria group,U14905.1.1476,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,order,186802,Clostridiales,X96961.1.1474,,355.0,,,,,99.0,,,,,,,,,,763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.0,,,667.0
121,family,186817,Bacillaceae,Y18188.1.1489,,158.0,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,
122,genus,816,Bacteroides,AB490802.1.1477,,,825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0,,,,,,,,,,,,,,,,,,,,,990.0,,,,,,,2343.0,,,,,,,,71.0,,,,,,,2748.0
123,order,171549,Bacteroidales,AB547659.1.1435,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,genus,816,Bacteroides,AB574480.1.1486,,,1201.0,,,,,,,,,966.0,,,1022.0,,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,,1385.0,,,,,,,,,,,,,,1185.0,,,,,,,,,,,,,,483.0,,,,,,,,2015.0,,,,,,,,,,,,,,,,,,
125,genus,816,Bacteroides,AB626629.1.1489,,,1416.0,,,,,,,,,,,,,,,,,,,,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267.0,,,,,,,48.0,,,,,928.0,,
126,order,186802,Clostridiales,AB698914.1.1392,,,470.0,,,,650.0,,,128.0,,,,200.0,,,,,126.0,,221.0,,,,,,,,,,,227.0,319.0,,,,,,,,,,,,426.0,,,,,,,53.0,92.0,,,,,,281.0,,,,,46.0,,14.0,265.0,,,,68.0,,94.0,,,73.0,,,,45.0,235.0,,,,,82.0,,382.0,,,,360.0,,337.0,147.0,,56.0,30.0,50.0,
127,order,186802,Clostridiales,AB702934.1.1497,,,1922.0,,,1788.0,,,,,,,,,,,,,,1636.0,,,,1565.0,,,,,,,,,1031.0,,,130.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.0,,
128,genus,551,Erwinia,AB741687.1.1324,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,order,186802,Clostridiales,ABAX03000023.15601.17123,,,100.0,,,,,,,,,,,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.0,,,,,1182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,592.0,,
130,genus,816,Bacteroides,ACIJ02000018.407302.408819,,,747.0,,,,,,,,,,,,,,617.0,,,,256.0,,,,,,,,,,,,,,,,,701.0,,,,,,,,1668.0,,2712.0,436.0,41.0,656.0,,,,1357.0,,,,,,2637.0,,,,,,,,,,,,,,731.0,919.0,,,,373.0,,,,,418.0,,,938.0,1431.0,52.0,,,,,1357.0,,,,,
131,phylum,976,Bacteroidetes,ADLD01000012.328.1844,,,3143.0,,,,,,,249.0,,,,,,,,,,,,,,,,,,7259.0,,,,,,,,,,,,,7103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,genus,872,Desulfovibrio,AF053752.1.1540,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,order,186802,Clostridiales,AF473834.1.1411,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,
134,order,186802,Clostridiales,AGEL01000014.278829.280347,,,103.0,,,,7.0,,,,,,,,,,,45.0,,,,,82.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,,,,,,,,,,489.0,16.0,133.0,,,,,,,,,,3.0,,324.0,,,,,,,,,,,286.0,,,109.0,,,,
135,genus,816,Bacteroides,AGXJ01000051.206882.208401,,,1726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,
136,superkingdom_,1783272,Terrabacteria group,AJ006965.1.1456,,,1640.0,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,2641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,order,186802,Clostridiales,AJ132842.30.1345,,,1829.0,,433.0,,,,,,,,,,,,,,,,,,,,362.0,,,,,629.0,,,865.0,,,,,,,,,,,1018.0,,146.0,,,,,,,,,,,,38.0,,,,,,,32.0,,,,,,,454.0,,,,,1601.0,,,,,,,,,879.0,,216.0,,,,,,,1148.0,,,86.0,,
138,genus,816,Bacteroides,AJ867045.1.1474,,,3074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,genus,816,Bacteroides,ASSP01000032.16.1532,,,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,order,85006,Micrococcales,AXVO01000009.222.1744,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,order,186802,Clostridiales,AY136666.1.1483,,,14.0,,,1.0,,,,,20.0,,,,,5.0,,,,,,,,,,5.0,6.0,27.0,,,3.0,12.0,13.0,13.0,5.0,4.0,,,36.0,15.0,,,,,,1.0,8.0,17.0,,,22.0,4.0,5.0,,,,1.0,,,,,4.0,,9.0,,,18.0,,12.0,19.0,1.0,4.0,12.0,6.0,,,,,,,8.0,3.0,,,6.0,,10.0,,,,,5.0,8.0,15.0,,,,,3.0,
142,order,1385,Bacillales,AY162469.1.1524,,,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,genus,816,Bacteroides,BAKJ01000105.14.1519,,,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,,,4206.0,,,,,,,,
144,phylum,1224,Proteobacteria,CCDQ010000021.88272.89763,,,1035.0,,,,,,,,,,,,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,641.0,,,
145,genus,375288,Parabacteroides,CP007034.620467.622007,,,933.0,,,,,,,,,,,1832.0,,,,,,,,,,,,,,,,,,,,,,1889.0,,,,,,,,,2582.0,,,,,,,,,,,,,2475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,,,,,,
146,order,186802,Clostridiales,DQ003631.1.1486,,,197.0,,,,,,,,,,,,,82.0,,,66.0,,,,268.0,,61.0,,,,86.0,,56.0,15.0,,268.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,266.0,,,,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,81.0,
147,order,186802,Clostridiales,EF108446.1.1344,,,126.0,,,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,genus,816,Bacteroides,GM884497.1.1501,,,5089.0,,,,,,,,,,,1465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0,,,,,,,,,882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0,,,,,,
149,order,186802,Clostridiales,GU086205.1.1480,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,46.0,,
150,phylum,201174,Actinobacteria,HM007563.1.1331,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,order,85006,Micrococcales,JDUH01000010.216.1717,,,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,genus,629,Yersinia,JN600323.1.1530,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,order,80840,Burkholderiales,JN664092.1.1344,,,353.0,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,order,91347,Enterobacterales,JNPD01000024.1.1507,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952.0,,,,,,,,5234.0,,,,,,,,,,,293.0,,19.0,,,1260.0,,,,,,,,,,
155,order,186802,Clostridiales,KC311367.1.1475,,,1.0,12.0,,,32.0,,,,,,9.0,13.0,,,,,,,,17.0,,,,,4.0,,8.0,3.0,,,,,,,,,,12.0,,,,,,,,,,4.0,,,,,5.0,,3.0,,6.0,8.0,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,19.0,,13.0,,,,,,,15.0,,,,,
156,class,91061,Bacilli,KJ128232.1.1525,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,order,186802,Clostridiales,NR_025525.1,,,121.0,,,,,35.0,,,,,,,,,69.0,81.0,2.0,,70.0,,36.0,,,,,,80.0,,,,,,,,,,,,,,44.0,,,,,,,,,,17.0,,,,,,,,91.0,,57.0,,15.0,20.0,,,,,,,,,,,,,,,,,,,44.0,17.0,,,,,,,,,,,,,,
158,order,91347,Enterobacterales,NR_025569.1,,,283.0,20.0,,60.0,,11.0,,,,,,,,,,,,,,,,68.0,,9120.0,,15.0,671.0,,5038.0,,,,,,637.0,,,1718.0,,,,,,,,2701.0,1050.0,,,8015.0,,,,,,,1152.0,,,,6399.0,,342.0,,,,,3177.0,,,1193.0,,2993.0,390.0,,3327.0,5.0,,,729.0,,,1138.0,,3.0,,14.0,,,,,3022.0,,,8139.0,,,3020.0
159,order,186802,Clostridiales,NR_029160.1,,,3634.0,,,1647.0,,,,,,,,,175.0,,,,,,,,,,2030.0,,,,,,,,1549.0,,,,1106.0,,,,,,,,,1126.0,,,,612.0,2537.0,1908.0,,,,,,,,2642.0,,,486.0,,,,,,,,,775.0,,,,,1173.0,,,,,276.0,,850.0,,2207.0,,512.0,,506.0,,,,,,,4326.0,,,
160,order,186802,Clostridiales,NR_041590.1,,,17.0,,,,,,,,,78.0,76.0,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,21.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,64.0,,,14.0,,,,,,,,,,,,,
161,order,80840,Burkholderiales,NR_041667.1,,,975.0,,,,,,,,,,,,,,,3049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.0,106.0,,,,,1618.0,,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0
162,order,186802,Clostridiales,NR_041880.1,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,order,186802,Clostridiales,NR_041940.1,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
